 21 9370.392288 1.755E-26 1.919E-05.07250.097  163.86840.71-.010766       2 0 0 33       0 0 0 01                    P 20e     3666632430 9 9 711    39.0   41.0
 21 9370.396855 2.043E-29 2.704E-08.06990.091  273.86800.73-.009232       5 0 0 11       0 0 0 01                    R 26e     3366632430 9 9 711    55.0   53.0
 21 9370.608555 8.139E-30 1.870E-04.06920.088 2296.60700.74-.011752       3 1 1 33       1 1 1 02                    P 30f     3366632430 9 9 711    59.0   61.0
 21 9370.619288 1.947E-30 1.134E-07.06870.087 1080.39290.74-.009931       5 1 1 11       0 1 1 01                    P 32f     3466632636 9 9 711    63.0   65.0
 21 9370.867097 2.350E-30 8.317E-05.06890.088 2392.34750.74-.011845       2 3 3 32       0 3 3 01                    P 31e     3366632430 9 9 711    61.0   63.0
 21 9371.129889 1.718E-30 1.786E-04.06760.082 2656.54690.75-.012483       3 1 1 32       1 1 1 01                    P 38f     3366632430 9 9 711    75.0   77.0
 21 9371.381123 7.252E-30 6.838E-08.06660.077  772.11070.74-.013054       1 2 2 32       0 0 0 01                    P 44e     3365632430 9 9 711    87.0   89.0
 21 9371.457544 1.069E-30 2.641E-04.07820.107 2591.38660.68-.008464       4 0 0 34       2 0 0 03                    R 10e     3366632430 9 9 711    23.0   21.0
 21 9371.493477 8.680E-30 1.835E-04.06940.089 2272.30520.73-.011658       3 1 1 33       1 1 1 02                    P 29e     3366632430 9 9 711    57.0   59.0
 21 9371.657746 1.297E-30 1.834E-04.06320.069 2814.74520.72-.014299       3 0 0 32       1 0 0 01                    P 60e     3355532430 9 9 711   119.0  121.0
 21 9371.890550 1.765E-29 2.684E-08.06940.089  316.76990.73-.009461       5 0 0 11       0 0 0 01                    R 28e     3366632430 9 9 711    59.0   57.0
 21 9372.184708 2.336E-30 1.144E-07.06920.088 1031.12900.74-.009782       5 1 1 11       0 1 1 01                    P 30f     3466632636 9 9 711    59.0   61.0
 21 9372.186008 2.560E-30 8.326E-05.06920.088 2368.03680.74-.011752       2 3 3 32       0 3 3 01                    P 30f     3366632430 9 9 711    59.0   61.0
 21 9372.274850 1.929E-30 1.773E-04.06780.083 2625.52330.74-.012394       3 1 1 32       1 1 1 01                    P 37e     3366632430 9 9 711    73.0   75.0
 21 9372.423015 2.241E-30 7.529E-05.06470.071 2497.16000.73-.013832       2 2 2 32       0 2 2 01                    P 54e     3355532430 9 9 711   107.0  109.0
 21 9372.534524 1.826E-26 1.920E-05.07350.099  133.43930.70-.010550       2 0 0 33       0 0 0 01                    P 18e     3666632430 9 9 711    35.0   37.0
 21 9372.554937 1.160E-30 2.665E-04.07660.104 2609.37540.68-.008889       4 0 0 34       2 0 0 03                    R 12e     3366632430 9 9 711    27.0   25.0
 21 9372.626018 2.887E-30 3.954E-04.06990.091 2641.74570.73-.011467       2 0 0 42       0 0 0 11                    P 27e     3366632430 9 9 711    53.0   55.0
 21 9372.744342 1.128E-29 2.025E-04.06510.072 2360.38860.74-.013672       3 0 0 33       1 0 0 02                    P 52e     3355532430 9 9 711   103.0  105.0
 21 9373.183282 9.530E-30 1.878E-04.06970.090 2250.41970.73-.011563       3 1 1 33       1 1 1 02                    P 28f     3366632430 9 9 711    55.0   57.0
 21 9373.382279 1.496E-29 2.665E-08.06890.088  362.78830.74-.009682       5 0 0 11       0 0 0 01                    R 30e     3366632430 9 9 711    63.0   61.0
 21 9373.394170 2.296E-30 6.404E-05.06490.072 2454.95160.73-.013752       2 2 2 32       0 2 2 01                    P 53f     3355532430 9 9 711   105.0  107.0
 21 9373.487174 2.776E-30 8.338E-05.06940.089 2344.50920.73-.011658       2 3 3 32       0 3 3 01                    P 29e     3366632430 9 9 711    57.0   59.0
 21 9373.577356 1.210E-30 2.683E-04.07520.102 2630.49180.69-.009275       4 0 0 34       2 0 0 03                    R 14e     3366632430 9 9 711    31.0   29.0
 21 9373.760197 2.748E-30 1.154E-07.06970.090  984.98890.73-.009631       5 1 1 11       0 1 1 01                    P 28f     3466632636 9 9 711    55.0   57.0
 21 9373.909718 1.239E-30 6.586E-08.06890.088 1054.76060.74-.009857       5 1 1 11       0 1 1 01                    P 31e     3466632636 9 9 711    61.0   63.0
 21 9374.049062 2.168E-30 1.792E-04.06800.084 2597.89790.74-.012304       3 1 1 32       1 1 1 01                    P 36f     3366632430 9 9 711    71.0   73.0
 21 9374.058344 1.290E-30 7.288E-05.05980.066 2660.79230.68-.015099       2 1 1 32       0 1 1 01                    P 71e     3655532430 9 9 711   141.0  143.0
 21 9374.082947 1.008E-29 1.847E-04.06990.091 2227.78800.73-.011467       3 1 1 33       1 1 1 02                    P 27e     3366632430 9 9 711    53.0   55.0
 21 9374.149133 7.975E-30 5.672E-08.06700.079  704.30050.75-.012881       1 2 2 32       0 0 0 01                    P 42e     3365632430 9 9 711    83.0   85.0
 21 9374.524713 1.222E-30 2.701E-04.07400.100 2654.73520.70-.009631       4 0 0 34       2 0 0 03                    R 16e     3366632430 9 9 711    35.0   33.0
 21 9374.613572 1.849E-26 1.923E-05.07460.101  106.12970.69-.010322       2 0 0 33       0 0 0 01                    P 16e     3666632430 9 9 711    31.0   33.0
 21 9374.770625 2.994E-30 8.347E-05.06970.090 2321.76500.73-.011563       2 3 3 32       0 3 3 01                    P 28f     3366632430 9 9 711    55.0   57.0
 21 9374.872609 1.244E-29 2.647E-08.06850.086  411.92250.74-.009896       5 0 0 11       0 0 0 01                    R 32e     3366632430 9 9 711    67.0   65.0
 21 9375.157221 3.264E-30 3.964E-04.07050.093 2600.72850.72-.011273       2 0 0 42       0 0 0 11                    P 25e     3366632430 9 9 711    49.0   51.0
 21 9375.190897 2.411E-30 1.778E-04.06810.084 2568.57240.74-.012213       3 1 1 32       1 1 1 01                    P 35e     3366632430 9 9 711    69.0   71.0
 21 9375.271412 1.522E-30 6.871E-08.06940.089 1007.13340.73-.009707       5 1 1 11       0 1 1 01                    P 29e     3466632636 9 9 711    57.0   59.0
 21 9375.336793 3.167E-30 1.164E-07.07020.092  941.97350.73-.009478       5 1 1 11       0 1 1 01                    P 26f     3466632636 9 9 711    51.0   53.0
 21 9375.396914 1.198E-30 2.715E-04.07300.098 2682.10510.70-.009965       4 0 0 34       2 0 0 03                    R 18e     3366632430 9 9 711    39.0   37.0
 21 9375.492838 1.978E-30 1.846E-04.06370.070 2722.07220.72-.014146       3 0 0 32       1 0 0 01                    P 58e     3355532430 9 9 711   115.0  117.0
 21 9375.688614 1.093E-29 1.885E-04.07020.092 2207.35980.73-.011370       3 1 1 33       1 1 1 02                    P 26f     3366632430 9 9 711    51.0   53.0
