filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC,tau_mean_robust,tau_std_robust,tau_mean_robust_QC,tau_std_robust_QC
processed_data_batch_64.npz,12000,139.552795,1.124023,139.400139,1.232931,139.424812,0.313817,139.292016,0.339015,139.377734,1.028097,139.289219,0.337794
processed_data_batch_65.npz,12000,139.512452,0.273707,139.348469,0.323537,139.494797,0.266175,139.326732,0.305503,139.346322,0.312764,139.325047,0.293890
processed_data_batch_66.npz,12000,139.575507,0.568004,139.432604,0.793461,139.600068,0.399950,139.377904,0.317509,139.420375,0.640714,139.380964,0.304870
processed_data_batch_67.npz,12000,139.533777,1.064016,139.384162,1.024391,139.646886,0.307255,139.506703,0.355736,139.384057,1.051534,139.505637,0.350548
processed_data_batch_68.npz,12000,139.623748,0.508938,139.539789,1.436520,139.584539,0.263068,139.428362,0.325315,139.486485,0.819361,139.427999,0.310030
processed_data_batch_69.npz,12000,139.637844,0.307974,139.499078,0.360495,139.657743,0.292128,139.520103,0.339900,139.492010,0.360102,139.513978,0.336993
processed_data_batch_70.npz,12000,139.683495,0.239338,139.529599,0.307234,139.697811,0.238316,139.557578,0.316767,139.531775,0.293024,139.561031,0.301402
processed_data_batch_71.npz,12000,139.669485,0.498373,139.520185,0.636751,139.629648,0.297714,139.472528,0.349937,139.520706,0.605491,139.472859,0.344275
processed_data_batch_72.npz,12000,139.692100,0.292761,139.535925,0.369352,139.698537,0.298043,139.559543,0.358943,139.535805,0.357370,139.554475,0.348505
processed_data_batch_73.npz,12000,139.582723,1.054816,139.350804,1.761700,139.673495,0.235909,139.513919,0.296795,139.383580,1.381528,139.509582,0.291427
processed_data_batch_74.npz,12000,139.705360,0.277436,139.548146,0.348101,139.703547,0.254394,139.555086,0.301362,139.549052,0.336469,139.553377,0.291374
processed_data_batch_75.npz,12000,139.642701,0.648500,139.513704,0.531099,139.659049,0.376894,139.526155,0.339173,139.503981,0.482048,139.522114,0.326880
processed_data_batch_76.npz,12000,139.676854,0.242338,139.521734,0.311334,139.662516,0.240352,139.511430,0.321429,139.518668,0.304085,139.508728,0.314880
processed_data_batch_77.npz,12000,139.611085,1.002005,139.487073,0.949320,139.789335,0.274655,139.601708,0.324951,139.488780,0.945739,139.602719,0.321343
processed_data_batch_78.npz,12000,139.721545,0.250178,139.563350,0.325410,139.737692,0.226466,139.591016,0.286723,139.562582,0.312407,139.590082,0.274657
processed_data_batch_79.npz,12000,139.765950,0.888597,139.612472,0.591284,139.729316,0.284663,139.566558,0.323821,139.613519,0.626895,139.564558,0.314292
processed_data_batch_80.npz,12000,139.796778,0.542405,139.604176,0.511922,139.749526,0.286443,139.540239,0.346171,139.611084,0.548017,139.542559,0.337933
processed_data_batch_81.npz,12000,139.812987,0.504326,139.616286,0.332131,139.781176,0.277538,139.627710,0.326961,139.612188,0.314395,139.627429,0.322438
processed_data_batch_82.npz,12000,139.761587,0.568857,139.636364,0.307214,139.782780,0.226845,139.616806,0.284513,139.638410,0.285042,139.614730,0.268531
processed_data_batch_83.npz,12000,139.839837,1.122210,139.694619,1.440891,139.765925,0.266069,139.620759,0.307362,139.675554,1.208167,139.626188,0.296648
processed_data_batch_84.npz,12000,139.652258,0.742045,139.473325,0.796106,139.695978,0.259510,139.538999,0.306368,139.481648,0.775454,139.542269,0.295096
processed_data_batch_85.npz,12000,139.748461,0.644074,139.628050,1.198490,139.714008,0.228751,139.549947,0.277755,139.604118,0.910490,139.551419,0.264822
processed_data_batch_86.npz,12000,139.644437,0.268278,139.482497,0.321561,139.646797,0.273230,139.479007,0.323377,139.484150,0.308570,139.481981,0.315354
processed_data_batch_87.npz,12000,139.643676,0.741074,139.536232,0.639926,139.643220,0.233720,139.479822,0.274440,139.530471,0.535436,139.478461,0.268567
processed_data_batch_88.npz,12000,139.768385,0.520998,139.662935,0.939207,139.719701,0.241828,139.566572,0.289809,139.642999,0.733721,139.568726,0.282798
processed_data_batch_89.npz,12000,139.830447,0.657801,139.678379,0.864204,139.773631,0.265808,139.592778,0.315374,139.674478,0.788390,139.597713,0.307151
processed_data_batch_90.npz,12000,139.842044,1.243210,139.788541,1.753834,139.758231,0.264040,139.606691,0.347714,139.723755,1.318775,139.608826,0.333154
processed_data_batch_91.npz,12000,139.722261,0.427997,139.602731,0.342349,139.757716,0.332649,139.640850,0.307769,139.597176,0.339092,139.636600,0.297669
processed_data_batch_92.npz,12000,139.781261,0.274291,139.625806,0.319427,139.763338,0.293513,139.619663,0.321420,139.625254,0.314840,139.612580,0.323332
processed_data_batch_93.npz,12000,139.792933,0.424532,139.624096,0.341468,139.789418,0.272516,139.633621,0.320999,139.623326,0.334873,139.635072,0.316319
processed_data_batch_94.npz,12000,139.759312,0.591849,139.630552,0.788050,139.797408,0.292457,139.656937,0.354287,139.633132,0.481012,139.657014,0.345292
processed_data_batch_95.npz,12000,139.771552,0.320501,139.606094,0.455026,139.789829,0.233519,139.613675,0.270469,139.632592,0.283327,139.617595,0.267139
processed_data_batch_96.npz,12000,139.824806,0.611216,139.622418,0.589194,139.753500,0.286629,139.579398,0.345050,139.626833,0.584491,139.581160,0.335952
processed_data_batch_97.npz,12000,139.753432,0.323181,139.612543,0.313735,139.717150,0.366342,139.590631,0.321687,139.612478,0.300455,139.590804,0.306109
processed_data_batch_98.npz,12000,139.844882,0.266273,139.694511,0.331550,139.852077,0.262438,139.696840,0.337332,139.695452,0.321125,139.693961,0.325879
processed_data_batch_99.npz,12000,139.720689,0.764088,139.536336,1.008551,139.792499,0.267131,139.641981,0.306461,139.547862,0.881931,139.641057,0.306223
processed_data_batch_100.npz,12000,139.733449,0.672805,139.567432,0.385618,139.724327,0.267818,139.591359,0.301045,139.568025,0.363546,139.589275,0.289150
processed_data_batch_101.npz,12000,139.786790,0.245445,139.639447,0.292221,139.765708,0.245697,139.617762,0.290335,139.636412,0.286766,139.607475,0.285873
processed_data_batch_1.npz,14000,139.319018,2.103079,139.172612,2.380462,139.532515,0.441278,139.339045,0.266166,139.235046,1.802467,139.340791,0.264296
processed_data_batch_2.npz,14000,139.947376,0.244373,139.725274,0.313877,139.979738,0.230161,139.769334,0.291055,139.727463,0.300720,139.770162,0.278750
processed_data_batch_3.npz,14000,139.626607,0.210042,139.384461,0.283482,139.632866,0.204979,139.396876,0.292029,139.382884,0.273139,139.392817,0.280977
processed_data_batch_4.npz,14000,139.704701,0.285799,139.436019,0.357961,139.721710,0.283920,139.461047,0.370367,139.441107,0.345366,139.465239,0.354988
processed_data_batch_5.npz,14000,140.005483,0.154348,139.792168,0.209753,140.013149,0.149074,139.792357,0.202566,139.791472,0.195057,139.797561,0.188855
processed_data_batch_6.npz,14000,139.850979,0.203683,139.626394,0.263620,139.848101,0.223053,139.621363,0.281622,139.623613,0.252689,139.617045,0.272508
processed_data_batch_7.npz,14000,139.841945,0.224003,139.611316,0.282342,139.843170,0.211822,139.600219,0.265729,139.609112,0.270602,139.597223,0.252559
processed_data_batch_8.npz,14000,139.720428,0.273981,139.497147,0.329824,139.726518,0.279030,139.494633,0.331759,139.493488,0.316018,139.491414,0.315967
processed_data_batch_9.npz,14000,140.044589,0.186881,139.839728,0.244131,140.037657,0.194550,139.839058,0.250266,139.837879,0.237624,139.836921,0.245742
processed_data_batch_10.npz,14000,139.805233,0.218901,139.594146,0.299957,139.781287,0.226278,139.564498,0.290767,139.586019,0.290417,139.555679,0.283866
processed_data_batch_11.npz,14000,139.751076,0.765196,139.478229,1.038352,139.853188,0.409525,139.583829,0.332550,139.493032,0.886351,139.578291,0.321642
processed_data_batch_12.npz,14000,139.362754,1.646491,139.285231,0.911594,139.581632,0.459211,139.423601,0.318036,139.282495,0.941559,139.419916,0.311664
processed_data_batch_13.npz,14000,139.087653,1.913673,138.779349,2.122141,139.401415,0.468454,139.092678,0.325200,138.817185,1.935040,139.094885,0.323230
processed_data_batch_14.npz,14000,138.422640,1.748166,138.265804,1.996794,138.375167,0.298091,138.127323,0.308562,138.229584,1.712493,138.125743,0.300027
processed_data_batch_15.npz,14000,131.870245,0.834692,131.636401,1.503698,131.950769,0.397282,131.753412,0.390670,131.708130,0.695108,131.752245,0.385916
processed_data_batch_16.npz,14000,112.784433,1.005952,112.581061,0.846635,112.832085,0.713248,112.648822,0.664488,112.594903,0.886236,112.651698,0.665469
processed_data_batch_17.npz,14000,86.714781,1.039534,86.431430,1.332882,86.576145,0.680479,86.387149,0.700061,86.478132,0.811841,86.391942,0.696730
processed_data_batch_18.npz,14000,72.060726,0.277362,71.873267,0.368887,72.058472,0.328396,71.915325,0.263835,71.892045,0.262379,71.917730,0.261773
processed_data_batch_19.npz,14000,75.718264,0.484821,75.567256,0.512914,75.812899,0.447737,75.651014,0.471848,75.564204,0.501895,75.637090,0.470349
processed_data_batch_20.npz,14000,96.645050,1.039294,96.460257,1.033876,96.619304,1.029313,96.403337,1.025478,96.462257,1.038082,96.421432,1.023432
processed_data_batch_21.npz,14000,122.790340,0.844648,122.621270,0.843359,122.808337,0.857431,122.620180,0.856494,122.618960,0.840399,122.622232,0.853591
processed_data_batch_22.npz,14000,136.068513,0.357086,135.874250,0.396036,136.071880,0.371785,135.861838,0.395250,135.876050,0.386407,135.865836,0.387180
processed_data_batch_23.npz,14000,139.169825,0.256475,138.982193,0.317955,139.143252,0.252442,138.938337,0.301230,138.985265,0.307375,138.943218,0.292536
processed_data_batch_24.npz,14000,139.463818,0.265791,139.275733,0.327611,139.449805,0.258250,139.263270,0.327957,139.274346,0.316408,139.260830,0.314160
processed_data_batch_25.npz,14000,139.517984,1.275234,139.369832,1.469669,139.550485,0.401334,139.309638,0.334078,139.349273,1.268408,139.309724,0.324867
processed_data_batch_26.npz,14000,139.688529,0.402305,139.486707,0.398285,139.670932,0.373754,139.456071,0.363036,139.492217,0.404631,139.460468,0.359797
processed_data_batch_27.npz,14000,139.571214,0.257790,139.372616,0.307810,139.585491,0.257936,139.371808,0.308646,139.375002,0.296965,139.376604,0.295821
processed_data_batch_28.npz,14000,139.703066,0.259975,139.528352,0.320367,139.696139,0.258716,139.517933,0.308983,139.528560,0.308042,139.522411,0.296814
processed_data_batch_29.npz,14000,139.717714,0.242444,139.540388,0.284567,139.694486,0.238504,139.515827,0.267004,139.538211,0.276462,139.512820,0.261546
processed_data_batch_30.npz,14000,139.760532,1.141627,139.545175,1.006292,139.626408,0.325169,139.445617,0.338394,139.543208,1.024902,139.442322,0.335627
processed_data_batch_31.npz,14000,139.560764,0.759631,139.346556,1.115935,139.634096,0.289071,139.459194,0.362770,139.360437,0.946185,139.457369,0.352933
processed_data_batch_32.npz,14000,139.663400,0.270732,139.485529,0.331772,139.675574,0.267901,139.494855,0.331548,139.484855,0.321314,139.497812,0.319316
processed_data_batch_33.npz,14000,139.671143,0.228191,139.481453,0.281084,139.688831,0.214184,139.500325,0.266156,139.479150,0.271989,139.498187,0.258854
processed_data_batch_34.npz,14000,139.694868,0.658007,139.533784,0.943534,139.663588,0.403990,139.464372,0.323467,139.522272,0.798553,139.464253,0.315613
processed_data_batch_35.npz,14000,139.594271,0.295015,139.409166,0.347277,139.598682,0.303193,139.430953,0.357595,139.415605,0.343509,139.433724,0.355492
processed_data_batch_36.npz,14000,139.561471,0.261980,139.376645,0.322706,139.597962,0.273463,139.403964,0.335894,139.380589,0.311217,139.419708,0.326831
processed_data_batch_37.npz,14000,139.589544,1.045086,139.375856,1.040729,139.584115,0.577432,139.397649,0.336723,139.384722,0.995178,139.396407,0.327077
processed_data_batch_38.npz,14000,139.385575,0.988167,139.249353,0.918825,139.486690,0.314649,139.366001,0.364812,139.240043,0.974233,139.355419,0.356562
processed_data_batch_39.npz,14000,139.458185,0.264062,139.268855,0.312336,139.452709,0.246322,139.273917,0.303458,139.268789,0.302873,139.273053,0.294774
processed_data_batch_40.npz,14000,139.425608,1.400142,139.154085,1.636754,139.400311,0.361602,139.186304,0.381609,139.190343,1.483528,139.188964,0.368097
processed_data_batch_41.npz,14000,139.349128,0.522132,139.140276,0.369896,139.278987,0.347288,139.081219,0.340855,139.136332,0.357601,139.081068,0.331060
processed_data_batch_42.npz,14000,139.219665,0.290437,139.037550,0.329439,139.203349,0.287899,139.023449,0.324931,139.038637,0.321195,139.024237,0.316795
processed_data_batch_43.npz,14000,139.190641,1.042265,139.059965,1.329760,139.127819,0.482067,138.967486,0.331138,139.043074,1.118168,138.971527,0.321555
processed_data_batch_44.npz,14000,138.854058,0.351314,138.672091,0.335221,138.826234,0.291158,138.634776,0.334467,138.672237,0.328116,138.636460,0.328072
processed_data_batch_45.npz,14000,138.620839,0.262382,138.453243,0.311290,138.616236,0.260722,138.429859,0.313804,138.453078,0.300819,138.434219,0.302258
processed_data_batch_46.npz,14000,137.970168,0.502048,137.758483,0.833986,138.000279,0.271246,137.855225,0.309546,137.775020,0.647209,137.852612,0.299456
processed_data_batch_47.npz,14000,135.986321,0.360290,135.795789,0.397913,135.908331,0.355763,135.699280,0.385826,135.799293,0.388680,135.703713,0.370455
processed_data_batch_48.npz,14000,121.826554,1.989360,121.675811,1.963587,122.041390,2.020494,121.884388,1.985195,121.673333,1.964215,121.883019,1.983084
processed_data_batch_49.npz,14000,69.004670,3.740283,68.864995,3.759829,69.066091,3.258288,68.954012,3.272782,68.865977,3.759801,68.957192,3.268330
processed_data_batch_54.npz,14000,66.198716,3.811165,66.043335,3.824418,68.275552,1.966004,68.133569,1.942312,66.042365,3.832135,68.135410,1.943934
processed_data_batch_55.npz,14000,120.775429,2.471487,120.576275,2.423385,120.847943,2.290635,120.612392,2.293131,120.577695,2.427957,120.614104,2.294199
processed_data_batch_56.npz,14000,136.004574,0.401798,135.838278,0.473518,135.983563,0.371261,135.807906,0.393313,135.823212,0.436500,135.806407,0.383192
processed_data_batch_57.npz,14000,138.034545,0.263107,137.856772,0.317335,138.035357,0.264877,137.853473,0.331460,137.858059,0.308335,137.854110,0.317545
processed_data_batch_58.npz,14000,138.597235,0.329922,138.420491,0.347517,138.598575,0.336026,138.410567,0.339642,138.419151,0.341596,138.419078,0.338219
processed_data_batch_59.npz,14000,138.963850,0.245952,138.782422,0.305920,138.966521,0.272884,138.779697,0.330462,138.782938,0.294624,138.780724,0.317638
processed_data_batch_60.npz,14000,139.222433,0.930281,138.966463,0.522847,139.124548,0.303229,138.937698,0.367188,138.959370,0.425357,138.938931,0.359480
processed_data_batch_61.npz,14000,139.331903,0.280584,139.174366,0.336009,139.340098,0.275518,139.205406,0.313820,139.175310,0.322069,139.202903,0.304576
processed_data_batch_62.npz,14000,139.403251,0.957039,139.208592,0.498366,139.412498,0.280058,139.219810,0.325375,139.202101,0.406191,139.224795,0.315963
processed_data_batch_63.npz,14000,139.426176,0.521667,139.259518,0.599829,139.482149,0.275107,139.329078,0.346719,139.254851,0.598448,139.321347,0.332815
processed_data_batch_64.npz,14000,139.567358,1.095863,139.401770,1.210603,139.470719,0.387903,139.291576,0.330274,139.381002,1.016959,139.289153,0.329963
processed_data_batch_65.npz,14000,139.534998,0.269269,139.352749,0.317611,139.516400,0.260321,139.328467,0.301021,139.351548,0.306515,139.329360,0.286706
processed_data_batch_66.npz,14000,139.595245,0.568202,139.434973,0.769874,139.592429,0.473562,139.381812,0.309943,139.423066,0.622750,139.386560,0.295717
processed_data_batch_67.npz,14000,139.558090,1.045969,139.388351,1.020403,139.670886,0.299494,139.515523,0.351309,139.390257,1.036283,139.514409,0.344915
processed_data_batch_68.npz,14000,139.641909,0.469511,139.538176,1.366850,139.609106,0.251426,139.432664,0.315224,139.486697,0.763433,139.433156,0.302183
processed_data_batch_69.npz,14000,139.654854,0.303684,139.500525,0.355201,139.676729,0.291031,139.521723,0.335189,139.494597,0.353981,139.517119,0.331527
processed_data_batch_70.npz,14000,139.703226,0.233661,139.532857,0.300438,139.717925,0.230674,139.561052,0.307215,139.535558,0.286360,139.564109,0.293372
processed_data_batch_71.npz,14000,139.686485,0.485580,139.522003,0.623402,139.640172,0.306194,139.474274,0.343758,139.522531,0.589111,139.475149,0.337926
processed_data_batch_72.npz,14000,139.709830,0.288210,139.538274,0.363104,139.717911,0.291742,139.562175,0.353336,139.538884,0.351457,139.557977,0.343487
processed_data_batch_73.npz,14000,139.611186,1.016526,139.359551,1.720454,139.702463,0.234885,139.518095,0.291221,139.393987,1.338268,139.515426,0.284303
processed_data_batch_74.npz,14000,139.726186,0.273290,139.551413,0.341530,139.733120,0.247579,139.558641,0.297114,139.553070,0.329851,139.557432,0.284951
processed_data_batch_75.npz,14000,139.659931,0.650703,139.514653,0.529971,139.671915,0.385969,139.526131,0.337569,139.505459,0.484838,139.526225,0.325880
processed_data_batch_76.npz,14000,139.700314,0.239813,139.526038,0.305028,139.683807,0.234448,139.507821,0.310729,139.523822,0.297879,139.519162,0.312663
processed_data_batch_77.npz,14000,139.633348,0.992883,139.489546,0.942006,139.812878,0.264163,139.607970,0.316742,139.493374,0.931679,139.610644,0.314315
processed_data_batch_78.npz,14000,139.742820,0.247150,139.566943,0.318876,139.752455,0.221562,139.593097,0.280500,139.566592,0.306281,139.592779,0.268934
processed_data_batch_79.npz,14000,139.783863,0.876975,139.614902,0.601231,139.750030,0.273839,139.564878,0.315957,139.616695,0.636947,139.561616,0.305820
processed_data_batch_80.npz,14000,139.811182,0.529763,139.607899,0.509518,139.763631,0.286457,139.545367,0.341680,139.614748,0.541545,139.548056,0.334003
processed_data_batch_81.npz,14000,139.832398,0.513377,139.621636,0.335404,139.804054,0.271080,139.631362,0.320207,139.617927,0.314528,139.630736,0.317727
processed_data_batch_82.npz,14000,139.778186,0.580613,139.637050,0.311496,139.800127,0.230356,139.617731,0.279363,139.639678,0.285145,139.616533,0.263849
processed_data_batch_83.npz,14000,139.861342,1.087641,139.697871,1.411959,139.792668,0.271386,139.632126,0.301121,139.679832,1.176750,139.632936,0.294128
processed_data_batch_84.npz,14000,139.671067,0.730165,139.477441,0.788731,139.718983,0.261596,139.543613,0.303041,139.486899,0.762477,139.546070,0.290811
processed_data_batch_85.npz,14000,139.760598,0.620455,139.626783,1.156318,139.731975,0.222818,139.542508,0.286065,139.604642,0.877349,139.545125,0.273867
processed_data_batch_86.npz,14000,139.661414,0.262440,139.485410,0.315130,139.665128,0.265697,139.487776,0.318936,139.487527,0.302553,139.486238,0.308876
processed_data_batch_87.npz,14000,139.660207,0.744767,139.536720,0.629957,139.664642,0.230237,139.485631,0.267301,139.532136,0.524768,139.483516,0.262848
processed_data_batch_88.npz,14000,139.786019,0.499930,139.662719,0.906475,139.736209,0.229288,139.569834,0.282444,139.643952,0.706955,139.572422,0.274725
processed_data_batch_89.npz,14000,139.846482,0.639763,139.680323,0.846022,139.787349,0.266826,139.596259,0.311378,139.676401,0.767573,139.596576,0.304685
processed_data_batch_90.npz,14000,139.859879,1.201988,139.785830,1.705643,139.784129,0.262078,139.609457,0.339425,139.723526,1.275392,139.612411,0.325344
processed_data_batch_91.npz,14000,139.735649,0.427559,139.602651,0.341356,139.771805,0.343336,139.640623,0.305139,139.597954,0.338729,139.637219,0.295882
processed_data_batch_92.npz,14000,139.799859,0.275088,139.628978,0.313982,139.781027,0.295645,139.614846,0.322004,139.629318,0.309626,139.616029,0.318630
processed_data_batch_93.npz,14000,139.813224,0.429978,139.628527,0.342302,139.812787,0.276267,139.639558,0.316054,139.628206,0.335517,139.641794,0.310999
processed_data_batch_94.npz,14000,139.775913,0.584194,139.631220,0.766496,139.808890,0.289049,139.656760,0.347041,139.634221,0.472527,139.657092,0.338341
processed_data_batch_95.npz,14000,139.788721,0.327456,139.609333,0.441449,139.807906,0.231124,139.617808,0.265863,139.635576,0.278673,139.622526,0.262545
processed_data_batch_96.npz,14000,139.848817,0.602650,139.629579,0.586351,139.774254,0.283860,139.585677,0.342399,139.634429,0.578938,139.583788,0.330574
processed_data_batch_97.npz,14000,139.771454,0.334479,139.614818,0.309695,139.733340,0.381884,139.591876,0.318020,139.615284,0.296999,139.592619,0.302573
processed_data_batch_98.npz,14000,139.860312,0.260057,139.696444,0.324923,139.867304,0.254842,139.697038,0.328194,139.698024,0.314525,139.696737,0.318704
processed_data_batch_99.npz,14000,139.745995,0.734685,139.542534,0.989054,139.810235,0.266055,139.645709,0.299468,139.555673,0.856960,139.645928,0.299035
processed_data_batch_100.npz,14000,139.756622,0.677328,139.572238,0.393420,139.755964,0.237457,139.594068,0.294639,139.573040,0.369750,139.592874,0.283637
processed_data_batch_101.npz,14000,139.804201,0.241210,139.641716,0.286982,139.782203,0.242749,139.619271,0.286107,139.639117,0.281544,139.611269,0.279889
processed_data_batch_1.npz,16000,139.337314,2.083764,139.174536,2.352130,139.550051,0.463983,139.341483,0.264585,139.237969,1.785247,139.343493,0.264075
processed_data_batch_2.npz,16000,139.958327,0.241327,139.726607,0.310270,139.994410,0.224989,139.770886,0.287610,139.728746,0.297585,139.771885,0.275525
processed_data_batch_3.npz,16000,139.644505,0.211467,139.387664,0.280059,139.648035,0.207479,139.398352,0.288790,139.386622,0.270150,139.394709,0.278080
processed_data_batch_4.npz,16000,139.723037,0.280069,139.440149,0.353074,139.740293,0.277577,139.465179,0.365414,139.445901,0.340487,139.470100,0.350037
processed_data_batch_5.npz,16000,140.019860,0.157714,139.793315,0.207700,140.026433,0.152841,139.795564,0.200747,139.793001,0.193392,139.799119,0.186978
processed_data_batch_6.npz,16000,139.867922,0.201403,139.628776,0.259608,139.870072,0.217813,139.624896,0.278241,139.626753,0.248854,139.621381,0.269549
processed_data_batch_7.npz,16000,139.858320,0.219725,139.613926,0.278789,139.855879,0.209123,139.602013,0.262251,139.612028,0.267356,139.599028,0.249407
processed_data_batch_8.npz,16000,139.733971,0.273302,139.498712,0.326873,139.734341,0.279466,139.495987,0.329276,139.495458,0.313579,139.497206,0.313835
processed_data_batch_9.npz,16000,140.057353,0.188886,139.840420,0.241619,140.049630,0.197420,139.839851,0.248035,139.838780,0.235153,139.837605,0.243759
processed_data_batch_10.npz,16000,139.822527,0.218005,139.596272,0.295568,139.798027,0.226236,139.567131,0.286800,139.588755,0.286569,139.558845,0.280595
processed_data_batch_11.npz,16000,139.771496,0.754679,139.483042,1.025846,139.870385,0.419908,139.582963,0.328747,139.498185,0.873270,139.581330,0.318055
processed_data_batch_12.npz,16000,139.380435,1.643367,139.283886,0.928287,139.534612,0.720855,139.417419,0.320248,139.282476,0.955631,139.415151,0.311285
processed_data_batch_13.npz,16000,139.108309,1.895018,138.785774,2.109016,139.421984,0.475908,139.098713,0.325850,138.824579,1.915890,139.101388,0.324604
processed_data_batch_14.npz,16000,138.439336,1.729338,138.265974,1.973060,138.397327,0.308311,138.124735,0.311084,138.230543,1.692901,138.126158,0.300759
processed_data_batch_15.npz,16000,131.886066,0.829267,131.639661,1.479056,131.965958,0.399936,131.755601,0.387361,131.711582,0.676991,131.754825,0.382614
processed_data_batch_16.npz,16000,112.796757,1.002521,112.584193,0.848991,112.839955,0.718100,112.651819,0.670043,112.598085,0.886849,112.654743,0.665890
processed_data_batch_17.npz,16000,86.723073,1.038918,86.435473,1.325594,86.599190,0.683537,86.390828,0.699944,86.481877,0.810319,86.396185,0.696672
processed_data_batch_18.npz,16000,72.067074,0.277374,71.875800,0.366775,72.067644,0.324034,71.918323,0.263039,71.894720,0.262020,71.920684,0.261233
processed_data_batch_19.npz,16000,75.723616,0.482783,75.568884,0.511754,75.816751,0.446806,75.652073,0.470967,75.565814,0.500653,75.637970,0.469262
processed_data_batch_20.npz,16000,96.653026,1.040936,96.462888,1.034456,96.627454,1.030214,96.406072,1.025766,96.465214,1.038434,96.424789,1.023600
processed_data_batch_21.npz,16000,122.799731,0.846238,122.622973,0.843342,122.814554,0.856091,122.621177,0.855694,122.620846,0.840394,122.623122,0.853189
processed_data_batch_22.npz,16000,136.084710,0.359555,135.878344,0.394882,136.087404,0.377033,135.866116,0.395603,135.880808,0.385572,135.870177,0.385485
processed_data_batch_23.npz,16000,139.184934,0.253982,138.985588,0.314721,139.159234,0.250184,138.942468,0.298302,138.989163,0.304203,138.947676,0.289596
processed_data_batch_24.npz,16000,139.476033,0.261102,139.278346,0.323363,139.464549,0.258436,139.266543,0.325037,139.277511,0.312391,139.264843,0.311786
processed_data_batch_25.npz,16000,139.532958,1.261133,139.371795,1.452497,139.564783,0.412197,139.313313,0.330659,139.352636,1.251337,139.313487,0.321392
processed_data_batch_26.npz,16000,139.707201,0.402434,139.491734,0.396748,139.688601,0.376894,139.461097,0.361989,139.497750,0.402944,139.466250,0.358956
processed_data_batch_27.npz,16000,139.586657,0.255777,139.376603,0.304434,139.602572,0.253792,139.376873,0.304875,139.379395,0.293928,139.382083,0.292299
processed_data_batch_28.npz,16000,139.720849,0.256984,139.532250,0.316576,139.710489,0.258273,139.521385,0.304145,139.532946,0.304392,139.525982,0.292328
processed_data_batch_29.npz,16000,139.731747,0.241444,139.543190,0.281846,139.712318,0.234951,139.520357,0.263881,139.541533,0.273722,139.518216,0.258040
processed_data_batch_30.npz,16000,139.779141,1.127966,139.551000,1.004030,139.649396,0.323245,139.450740,0.336109,139.548925,1.012626,139.450908,0.335046
processed_data_batch_31.npz,16000,139.572980,0.746572,139.350030,1.101584,139.638899,0.287368,139.459224,0.359221,139.364008,0.932085,139.457135,0.349507
processed_data_batch_32.npz,16000,139.676119,0.269166,139.487949,0.328161,139.686376,0.266754,139.497298,0.327189,139.487583,0.317991,139.500536,0.314990
processed_data_batch_33.npz,16000,139.686569,0.226166,139.485226,0.277123,139.698041,0.212310,139.502782,0.260221,139.483736,0.267990,139.501622,0.252788
processed_data_batch_34.npz,16000,139.710301,0.648803,139.536475,0.927894,139.680008,0.405876,139.468838,0.322149,139.525461,0.784754,139.469218,0.314186
processed_data_batch_35.npz,16000,139.610473,0.290703,139.413188,0.342732,139.618522,0.299996,139.434369,0.353321,139.420021,0.338936,139.437601,0.351090
processed_data_batch_36.npz,16000,139.578778,0.259107,139.380884,0.319076,139.612901,0.269304,139.407705,0.331914,139.385440,0.307794,139.423585,0.322538
processed_data_batch_37.npz,16000,139.607430,1.032320,139.381479,1.035128,139.600749,0.584976,139.410066,0.342602,139.390018,0.984132,139.406445,0.328006
processed_data_batch_38.npz,16000,139.401137,0.976609,139.251437,0.916828,139.512582,0.307184,139.368642,0.360635,139.243356,0.963894,139.358447,0.352489
processed_data_batch_39.npz,16000,139.472954,0.262220,139.272323,0.308769,139.462619,0.247898,139.276852,0.299863,139.272813,0.299773,139.277478,0.287775
processed_data_batch_40.npz,16000,139.443376,1.374067,139.161213,1.622229,139.417351,0.364903,139.191205,0.379320,139.197026,1.465447,139.194312,0.366232
processed_data_batch_41.npz,16000,139.362184,0.532336,139.144186,0.371083,139.290076,0.345245,139.084168,0.339055,139.140215,0.357015,139.084579,0.329409
processed_data_batch_42.npz,16000,139.236703,0.284231,139.041463,0.325522,139.217347,0.277578,139.026978,0.320210,139.043341,0.317534,139.028482,0.311936
processed_data_batch_43.npz,16000,139.204756,1.022692,139.061385,1.310539,139.149756,0.486720,138.971153,0.331424,139.045359,1.097882,138.976152,0.320912
processed_data_batch_44.npz,16000,138.868831,0.348659,138.675639,0.332899,138.842390,0.289476,138.638996,0.331194,138.676355,0.325998,138.641132,0.325125
processed_data_batch_45.npz,16000,138.636325,0.262265,138.456433,0.308701,138.632426,0.261335,138.434225,0.311665,138.456626,0.298539,138.438988,0.300592
processed_data_batch_46.npz,16000,137.982604,0.498011,137.762317,0.819148,138.016966,0.270094,137.857468,0.304996,137.778871,0.635131,137.855041,0.295006
processed_data_batch_47.npz,16000,136.000985,0.360928,135.799566,0.395648,135.925559,0.358357,135.704201,0.384135,135.803627,0.386679,135.709009,0.369063
