filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC,tau_mean_robust,tau_std_robust,tau_mean_robust_QC,tau_std_robust_QC
resampled_data_batch_61.npz,7,139.372183,0.279327,139.209550,0.332057,139.402378,0.182465,139.305886,0.185570,139.208493,0.317823,139.294870,0.177404
resampled_data_batch_62.npz,7,139.455715,0.959583,139.252435,0.518741,139.469364,0.233533,139.277334,0.304912,139.244102,0.417871,139.274360,0.315825
resampled_data_batch_63.npz,7,139.470680,0.511497,139.294768,0.594745,139.530002,0.251527,139.349899,0.317702,139.290152,0.594002,139.357205,0.292304
resampled_data_batch_64.npz,7,139.610364,1.069719,139.441818,1.188257,139.520609,0.343858,139.361907,0.354761,139.418910,1.000508,139.355343,0.358845
resampled_data_batch_65.npz,7,139.586456,0.273275,139.393334,0.318474,139.615802,0.295805,139.422383,0.291320,139.389053,0.308050,139.418566,0.274906
resampled_data_batch_66.npz,7,139.643499,0.570809,139.478376,0.746712,139.546766,0.257001,139.349759,0.298147,139.465706,0.606383,139.377383,0.293148
resampled_data_batch_67.npz,7,139.609795,1.020992,139.421639,1.010151,139.597670,0.274256,139.370187,0.381407,139.420368,1.024524,139.376323,0.370712
resampled_data_batch_68.npz,7,139.695123,0.429388,139.580656,1.288262,139.680777,0.222398,139.492468,0.316082,139.529065,0.705504,139.493207,0.308529
resampled_data_batch_69.npz,7,139.696287,0.297341,139.537984,0.350266,139.691559,0.285535,139.558811,0.328769,139.529416,0.348224,139.545521,0.330441
resampled_data_batch_70.npz,7,139.752785,0.230481,139.566208,0.297051,139.727836,0.267745,139.561624,0.292772,139.568440,0.282976,139.559099,0.290389
resampled_data_batch_71.npz,7,139.729508,0.477202,139.558353,0.613122,139.738456,0.232732,139.541833,0.280295,139.561013,0.580495,139.542064,0.270580
resampled_data_batch_72.npz,7,139.757054,0.283102,139.578118,0.352506,139.724872,0.371091,139.565958,0.416410,139.574607,0.341937,139.549440,0.405146
resampled_data_batch_73.npz,7,139.664864,0.987213,139.409143,1.681567,139.792742,0.204429,139.637363,0.235544,139.440204,1.295587,139.611122,0.237290
resampled_data_batch_74.npz,7,139.778072,0.275471,139.595745,0.339944,139.690877,0.237337,139.507243,0.296908,139.592837,0.325373,139.502022,0.273666
resampled_data_batch_75.npz,7,139.711555,0.649954,139.557410,0.528383,139.688061,0.277984,139.507121,0.300759,139.543116,0.484979,139.502775,0.305743
resampled_data_batch_76.npz,7,139.747844,0.244411,139.563385,0.304240,139.731935,0.241257,139.587352,0.339817,139.557733,0.300418,139.581809,0.340811
resampled_data_batch_77.npz,7,139.682092,0.978079,139.524335,0.931554,139.885181,0.182242,139.630031,0.246646,139.524293,0.917592,139.638693,0.219406
resampled_data_batch_78.npz,7,139.788709,0.246758,139.601962,0.317645,139.853046,0.228714,139.687052,0.298521,139.600596,0.305003,139.680029,0.289432
resampled_data_batch_79.npz,7,139.833310,0.858627,139.657257,0.615768,139.821107,0.272990,139.665811,0.321883,139.654180,0.642945,139.645584,0.316595
resampled_data_batch_80.npz,7,139.860948,0.514491,139.650925,0.502354,139.763561,0.267726,139.527778,0.284552,139.656273,0.529935,139.517185,0.273404
resampled_data_batch_81.npz,7,139.881493,0.516026,139.663021,0.338688,139.870807,0.367855,139.640745,0.288320,139.654455,0.315233,139.662046,0.274677
resampled_data_batch_82.npz,7,139.824946,0.592292,139.676532,0.317013,139.829389,0.174851,139.610038,0.257468,139.681377,0.289911,139.622330,0.234205
resampled_data_batch_83.npz,7,139.907073,1.045845,139.730499,1.370606,139.865818,0.307117,139.691216,0.343969,139.708471,1.145813,139.694138,0.335102
resampled_data_batch_84.npz,7,139.730729,0.715939,139.523438,0.779588,139.736032,0.209845,139.568400,0.266739,139.529483,0.744156,139.565206,0.256438
resampled_data_batch_85.npz,7,139.804375,0.600063,139.666859,1.111311,139.725839,0.213261,139.556728,0.260114,139.644924,0.846276,139.535910,0.231673
resampled_data_batch_86.npz,7,139.715416,0.260994,139.531591,0.309972,139.643354,0.297101,139.469938,0.415261,139.528750,0.295656,139.475829,0.394633
resampled_data_batch_87.npz,7,139.713998,0.756129,139.576521,0.629454,139.721499,0.234315,139.523224,0.225437,139.571351,0.521212,139.519156,0.214217
resampled_data_batch_88.npz,7,139.829330,0.486227,139.700036,0.873493,139.732793,0.185075,139.602499,0.243475,139.677097,0.674082,139.581446,0.233562
resampled_data_batch_89.npz,7,139.894362,0.623049,139.722992,0.831596,139.853037,0.242822,139.700102,0.279717,139.714524,0.746090,139.683924,0.269640
resampled_data_batch_90.npz,7,139.909858,1.166913,139.824491,1.658743,139.865241,0.210812,139.684695,0.259543,139.759799,1.231534,139.681140,0.254897
resampled_data_batch_91.npz,7,139.782407,0.434307,139.648322,0.348519,139.826045,0.302628,139.670272,0.303306,139.641248,0.344641,139.669800,0.295779
resampled_data_batch_92.npz,7,139.845932,0.276795,139.667128,0.309925,139.846134,0.290643,139.636984,0.394841,139.667303,0.303557,139.646890,0.394524
resampled_data_batch_93.npz,7,139.863108,0.436218,139.672265,0.343803,139.844905,0.246668,139.649002,0.302406,139.668113,0.334713,139.638967,0.291088
resampled_data_batch_94.npz,7,139.824692,0.588837,139.673384,0.745697,139.842625,0.308086,139.732515,0.284174,139.671177,0.478649,139.697669,0.278415
resampled_data_batch_95.npz,7,139.842424,0.325652,139.654681,0.426302,139.855188,0.200141,139.663574,0.214368,139.676742,0.274559,139.666174,0.214864
resampled_data_batch_96.npz,7,139.898940,0.593963,139.680752,0.584565,139.832472,0.284217,139.663113,0.337595,139.678503,0.573709,139.667979,0.340747
resampled_data_batch_97.npz,7,139.816177,0.336483,139.652645,0.309901,139.804135,0.498006,139.668980,0.357818,139.650898,0.295201,139.691698,0.334054
resampled_data_batch_98.npz,7,139.915478,0.258935,139.744246,0.318708,139.967858,0.164616,139.770660,0.241722,139.741779,0.307403,139.765588,0.218768
resampled_data_batch_99.npz,7,139.799152,0.707750,139.584584,0.964536,139.834544,0.267611,139.667909,0.299547,139.593511,0.835922,139.652418,0.299449
resampled_data_batch_100.npz,7,139.801301,0.684271,139.610586,0.408384,139.890029,0.220504,139.685095,0.262562,139.610701,0.387128,139.690654,0.252657
resampled_data_batch_101.npz,7,139.846958,0.244642,139.677867,0.286250,139.923333,0.221260,139.769658,0.274551,139.673500,0.278493,139.759519,0.267496
resampled_data_batch_1.npz,8,139.400250,2.066176,139.224113,2.342034,139.647523,0.351054,139.442405,0.271633,139.289937,1.776354,139.437365,0.265715
resampled_data_batch_2.npz,8,140.023629,0.246634,139.780369,0.317801,140.117458,0.192976,139.853968,0.299015,139.781788,0.306906,139.841749,0.282838
resampled_data_batch_3.npz,8,139.720519,0.212234,139.448249,0.277701,139.744452,0.257103,139.483924,0.292615,139.449976,0.267889,139.480280,0.284137
resampled_data_batch_4.npz,8,139.792412,0.279675,139.493404,0.356580,139.773882,0.242595,139.491027,0.318298,139.499764,0.342487,139.494271,0.291445
resampled_data_batch_5.npz,8,140.090964,0.161955,139.852112,0.208395,140.128148,0.148016,139.862532,0.218271,139.851639,0.193557,139.856407,0.202901
resampled_data_batch_6.npz,8,139.932248,0.196844,139.686964,0.255412,139.921920,0.207437,139.659211,0.218910,139.684389,0.247524,139.660273,0.215844
resampled_data_batch_7.npz,8,139.925863,0.227479,139.671235,0.272895,139.888831,0.229213,139.585486,0.275643,139.668266,0.262553,139.584578,0.261305
resampled_data_batch_8.npz,8,139.802126,0.276721,139.553638,0.322370,139.751951,0.284484,139.487283,0.300234,139.552511,0.308347,139.487989,0.281834
resampled_data_batch_9.npz,8,140.117700,0.195729,139.890657,0.246104,140.114497,0.174187,139.881665,0.222697,139.887483,0.242265,139.896282,0.213432
resampled_data_batch_10.npz,8,139.889852,0.230117,139.650058,0.300287,139.895579,0.164091,139.673832,0.313556,139.644117,0.289601,139.660574,0.277435
resampled_data_batch_11.npz,8,139.829302,0.755740,139.535124,1.021896,139.874017,0.256064,139.634590,0.355413,139.547956,0.874960,139.631364,0.342985
resampled_data_batch_12.npz,8,139.445726,1.640109,139.331814,0.935148,139.582853,0.739160,139.450243,0.320504,139.334573,0.955834,139.457757,0.308547
resampled_data_batch_13.npz,8,139.178332,1.880192,138.845890,2.091006,139.440508,0.623989,139.174477,0.344565,138.881340,1.895651,139.177155,0.356343
resampled_data_batch_14.npz,8,138.506117,1.716910,138.318103,1.955283,138.279781,0.347095,138.030590,0.327135,138.284583,1.669851,138.042709,0.309788
resampled_data_batch_15.npz,8,131.946307,0.832224,131.693444,1.464471,132.216468,0.540440,132.033669,0.414739,131.768849,0.662201,132.071555,0.404283
resampled_data_batch_16.npz,8,112.852609,0.995981,112.632828,0.845462,112.824546,0.714385,112.581047,0.790754,112.647230,0.885405,112.523984,0.810157
resampled_data_batch_17.npz,8,86.761797,1.033434,86.470735,1.326946,86.776537,0.586990,86.599047,0.730308,86.517841,0.801883,86.597961,0.721649
resampled_data_batch_18.npz,8,72.096686,0.280408,71.903493,0.373666,72.125323,0.213734,71.915487,0.266117,71.924103,0.265051,71.928782,0.262506
resampled_data_batch_19.npz,8,75.753252,0.483858,75.593415,0.512348,75.939531,0.471084,75.714328,0.498237,75.588156,0.500629,75.713051,0.503878
resampled_data_batch_20.npz,8,96.698783,1.040782,96.500639,1.041304,97.293363,0.892341,97.088495,0.897041,96.505045,1.042211,97.115491,0.880258
resampled_data_batch_21.npz,8,122.853956,0.848987,122.673293,0.845183,122.927897,0.869577,122.716783,0.913096,122.671612,0.841278,122.715291,0.921121
resampled_data_batch_22.npz,8,136.147101,0.362277,135.937481,0.398306,136.272520,0.335971,136.039739,0.384069,135.933779,0.387436,136.029808,0.368763
resampled_data_batch_23.npz,8,139.250597,0.252278,139.039618,0.313374,139.228318,0.187890,138.979133,0.243059,139.038835,0.305590,138.991860,0.248628
resampled_data_batch_24.npz,8,139.547226,0.256991,139.338796,0.320569,139.614870,0.253336,139.436282,0.337385,139.337318,0.312888,139.453842,0.323210
resampled_data_batch_25.npz,8,139.594220,1.253925,139.425163,1.442507,139.567847,0.511798,139.263185,0.311936,139.406794,1.243142,139.260291,0.291315
resampled_data_batch_26.npz,8,139.771951,0.400534,139.544690,0.401213,139.721619,0.276486,139.543705,0.328954,139.554754,0.406336,139.534915,0.329995
resampled_data_batch_27.npz,8,139.658199,0.252942,139.436455,0.300401,139.679369,0.293089,139.476469,0.280258,139.442028,0.290711,139.471709,0.276025
resampled_data_batch_28.npz,8,139.790252,0.265157,139.591514,0.318234,139.734384,0.274245,139.490099,0.364889,139.592053,0.310532,139.498964,0.344117
resampled_data_batch_29.npz,8,139.801879,0.238812,139.600893,0.276886,139.719236,0.244190,139.554711,0.222020,139.595764,0.268044,139.545360,0.212123
resampled_data_batch_30.npz,8,139.844430,1.124694,139.603155,1.002482,139.822605,0.318765,139.614286,0.330951,139.605301,1.006490,139.616163,0.347400
resampled_data_batch_31.npz,8,139.644437,0.745347,139.404616,1.092538,139.654918,0.250843,139.463608,0.301771,139.417990,0.930404,139.471750,0.297055
resampled_data_batch_32.npz,8,139.742961,0.273782,139.545120,0.327194,139.796029,0.258889,139.623664,0.287365,139.543539,0.318578,139.622151,0.273242
resampled_data_batch_33.npz,8,139.749124,0.232543,139.544298,0.281269,139.781632,0.210202,139.576067,0.318489,139.545794,0.273876,139.589165,0.307040
resampled_data_batch_34.npz,8,139.769402,0.646756,139.586496,0.920758,139.844636,0.614094,139.502132,0.325650,139.575399,0.775107,139.503795,0.304050
resampled_data_batch_35.npz,8,139.674830,0.290350,139.465138,0.341327,139.701755,0.254404,139.492231,0.301855,139.474410,0.337404,139.498559,0.300433
resampled_data_batch_36.npz,8,139.640913,0.257649,139.435390,0.324594,139.626156,0.265056,139.366375,0.342404,139.443725,0.312654,139.384797,0.325769
resampled_data_batch_37.npz,8,139.671592,1.019706,139.438965,1.030037,139.462898,0.709137,139.385237,0.338409,139.446427,0.978833,139.383587,0.330773
resampled_data_batch_38.npz,8,139.464546,0.970733,139.302388,0.915292,139.523814,0.260252,139.345442,0.315520,139.296876,0.949108,139.335567,0.309213
resampled_data_batch_39.npz,8,139.540878,0.262651,139.325350,0.307606,139.491441,0.276681,139.247234,0.350964,139.322840,0.299574,139.245687,0.322614
resampled_data_batch_40.npz,8,139.506116,1.360472,139.215297,1.606994,139.407376,0.292712,139.170826,0.345634,139.252454,1.448941,139.198652,0.339266
resampled_data_batch_41.npz,8,139.423011,0.541664,139.196200,0.375318,139.433352,0.341784,139.148836,0.342775,139.194028,0.362849,139.133110,0.363053
resampled_data_batch_42.npz,8,139.291091,0.281327,139.092284,0.318653,139.363888,0.273960,139.142774,0.287408,139.091863,0.312711,139.156968,0.298085
resampled_data_batch_43.npz,8,139.264319,1.017222,139.112855,1.302767,139.153455,0.209078,138.957097,0.288791,139.100916,1.096921,138.959411,0.284445
resampled_data_batch_44.npz,8,138.936705,0.349144,138.730819,0.336803,138.891986,0.272796,138.642305,0.337446,138.733249,0.327298,138.650418,0.334789
resampled_data_batch_45.npz,8,138.703968,0.269286,138.515676,0.309468,138.710956,0.292279,138.531914,0.332349,138.515585,0.303732,138.524286,0.330457
resampled_data_batch_46.npz,8,138.039815,0.505834,137.817024,0.813841,138.107241,0.217419,137.950157,0.239266,137.834612,0.632541,137.960411,0.243417
resampled_data_batch_47.npz,8,136.059326,0.361133,135.856379,0.393637,135.965501,0.315841,135.754008,0.389364,135.856354,0.387849,135.739741,0.374128
resampled_data_batch_48.npz,8,121.893593,1.997608,121.726226,1.971439,122.014650,1.956613,121.947437,1.925012,121.724936,1.971348,121.862050,1.937768
resampled_data_batch_49.npz,8,69.043186,3.735376,68.893391,3.758687,68.781963,2.652425,68.492183,2.531368,68.893632,3.759970,68.505576,2.508469
resampled_data_batch_54.npz,8,66.229727,3.814758,66.064332,3.828526,67.830075,3.144844,67.202280,3.043696,66.065350,3.833200,67.207094,3.037415
resampled_data_batch_55.npz,8,120.842781,2.474758,120.627310,2.428338,121.175139,2.241549,121.191378,2.188232,120.630664,2.434142,121.098739,2.194536
resampled_data_batch_56.npz,8,136.076337,0.401986,135.891248,0.470493,135.859244,0.422808,135.734409,0.455913,135.878828,0.434588,135.709061,0.442340
resampled_data_batch_57.npz,8,138.106557,0.264634,137.910384,0.318384,138.069543,0.298220,137.820426,0.403198,137.912698,0.311479,137.828227,0.392093
resampled_data_batch_58.npz,8,138.680540,0.325661,138.483847,0.343185,138.686864,0.304750,138.500256,0.318141,138.483152,0.340842,138.479865,0.303617
resampled_data_batch_59.npz,8,139.045910,0.239077,138.841577,0.298360,138.987515,0.254986,138.770526,0.300076,138.843249,0.287242,138.777177,0.291817
resampled_data_batch_60.npz,8,139.304258,0.928517,139.025321,0.540524,139.232960,0.294463,139.030789,0.365243,139.016561,0.447850,139.033856,0.344309
resampled_data_batch_61.npz,8,139.402029,0.277378,139.224757,0.325451,139.414449,0.231875,139.197069,0.266984,139.227164,0.315257,139.210873,0.266553
resampled_data_batch_62.npz,8,139.486830,0.956599,139.267854,0.520572,139.419761,0.222576,139.225619,0.293073,139.263431,0.428021,139.222214,0.284580
resampled_data_batch_63.npz,8,139.510903,0.501880,139.325464,0.588542,139.555828,0.261488,139.407073,0.347653,139.325108,0.581512,139.403641,0.338187
resampled_data_batch_64.npz,8,139.646714,1.072848,139.457976,1.186207,139.472936,0.336917,139.249614,0.391626,139.440243,1.004852,139.260065,0.394420
resampled_data_batch_65.npz,8,139.614447,0.269698,139.407933,0.311920,139.657845,0.318398,139.441183,0.337609,139.402252,0.304968,139.431226,0.331559
resampled_data_batch_66.npz,8,139.671215,0.571445,139.486990,0.748190,139.534179,0.518047,139.397878,0.293445,139.477107,0.609417,139.408186,0.288309
resampled_data_batch_67.npz,8,139.639633,1.024755,139.445551,1.013587,139.785642,0.278340,139.592240,0.356012,139.451001,1.021190,139.598662,0.355871
resampled_data_batch_68.npz,8,139.727527,0.438453,139.599674,1.298129,139.735311,0.263376,139.518438,0.324635,139.551530,0.734617,139.510088,0.320622
resampled_data_batch_69.npz,8,139.729388,0.299013,139.552679,0.353712,139.716885,0.312196,139.615553,0.371990,139.551209,0.354285,139.613016,0.376752
resampled_data_batch_70.npz,8,139.785116,0.231290,139.591628,0.292964,139.821255,0.216684,139.677918,0.290866,139.594691,0.284210,139.675056,0.278224
resampled_data_batch_71.npz,8,139.759993,0.477306,139.570666,0.609191,139.675980,0.290360,139.481635,0.359363,139.572423,0.573852,139.494656,0.374439
resampled_data_batch_72.npz,8,139.791843,0.284558,139.597372,0.357741,139.831671,0.335499,139.651926,0.404129,139.598673,0.348121,139.650323,0.400107
resampled_data_batch_73.npz,8,139.691494,0.984522,139.424178,1.680361,139.782236,0.219563,139.566521,0.268994,139.457814,1.305233,139.548970,0.279390
resampled_data_batch_74.npz,8,139.811214,0.271766,139.610472,0.343392,139.789850,0.267060,139.614683,0.339815,139.615239,0.330647,139.619724,0.337209
resampled_data_batch_75.npz,8,139.735261,0.654817,139.565633,0.532364,139.636025,0.620054,139.567638,0.415238,139.557822,0.494453,139.541458,0.410227
resampled_data_batch_76.npz,8,139.782689,0.241021,139.587205,0.296175,139.751889,0.211401,139.510409,0.331974,139.587694,0.288326,139.514921,0.313982
resampled_data_batch_77.npz,8,139.711349,0.976869,139.539996,0.931865,139.713310,0.554183,139.565928,0.266901,139.546455,0.911139,139.570789,0.264835
resampled_data_batch_78.npz,8,139.817239,0.243854,139.623030,0.313090,139.793349,0.209476,139.596971,0.217470,139.626351,0.304601,139.596747,0.221015
resampled_data_batch_79.npz,8,139.858567,0.858056,139.670799,0.605721,139.869466,0.241433,139.622831,0.229922,139.676101,0.639538,139.619992,0.234808
resampled_data_batch_80.npz,8,139.890255,0.509156,139.667465,0.503151,139.882242,0.284098,139.650802,0.373224,139.676627,0.529686,139.671499,0.344852
resampled_data_batch_81.npz,8,139.910803,0.513889,139.684695,0.340327,139.843060,0.267345,139.633853,0.347929,139.680805,0.316472,139.650592,0.335334
resampled_data_batch_82.npz,8,139.857785,0.589255,139.694145,0.316135,139.870521,0.219104,139.691303,0.287599,139.696749,0.286784,139.691675,0.256550
resampled_data_batch_83.npz,8,139.939596,1.051832,139.754313,1.379636,139.954902,0.262053,139.759844,0.316124,139.738605,1.147094,139.757777,0.323131
resampled_data_batch_84.npz,8,139.763021,0.719503,139.543339,0.782669,139.828885,0.423482,139.622008,0.333718,139.556475,0.756213,139.611368,0.308728
resampled_data_batch_85.npz,8,139.830816,0.601709,139.676501,1.113911,139.887163,0.274565,139.677514,0.312455,139.657342,0.848666,139.683365,0.307559
resampled_data_batch_86.npz,8,139.732684,0.260247,139.540100,0.310946,139.676337,0.243943,139.541901,0.304841,139.542203,0.296793,139.546419,0.282974
resampled_data_batch_87.npz,8,139.748210,0.748685,139.596876,0.619837,139.805081,0.219434,139.635000,0.267458,139.592636,0.520153,139.623520,0.267276
resampled_data_batch_88.npz,8,139.861198,0.487190,139.716017,0.868818,139.773477,0.315346,139.603197,0.256628,139.700195,0.683147,139.604268,0.250013
resampled_data_batch_89.npz,8,139.923838,0.615121,139.735447,0.817963,139.890600,0.245633,139.691010,0.286801,139.729860,0.737296,139.699365,0.292920
resampled_data_batch_90.npz,8,139.935233,1.160849,139.837865,1.654316,139.870748,0.265607,139.700596,0.347314,139.781831,1.232131,139.704689,0.327739
resampled_data_batch_91.npz,8,139.815020,0.429756,139.658944,0.342560,139.837042,0.297280,139.659483,0.308672,139.657014,0.341198,139.664967,0.278855
resampled_data_batch_92.npz,8,139.879917,0.273623,139.684936,0.307403,139.787098,0.348808,139.620734,0.352408,139.686872,0.308153,139.617124,0.360121
resampled_data_batch_93.npz,8,139.890206,0.419450,139.683372,0.337356,139.811415,0.292746,139.639649,0.327134,139.684167,0.329565,139.636530,0.320455
resampled_data_batch_94.npz,8,139.858095,0.586721,139.685229,0.741282,139.941038,0.287684,139.817114,0.340918,139.688772,0.471502,139.811118,0.337521
resampled_data_batch_95.npz,8,139.866823,0.334949,139.667468,0.433269,139.826269,0.223339,139.644067,0.261481,139.694118,0.276250,139.656395,0.265383
resampled_data_batch_96.npz,8,139.932969,0.591867,139.690062,0.587700,139.968191,0.240591,139.680479,0.280185,139.699101,0.576285,139.689742,0.289123
resampled_data_batch_97.npz,8,139.848140,0.344606,139.673739,0.308622,139.823952,0.527685,139.714875,0.334652,139.675479,0.296465,139.713914,0.324901
resampled_data_batch_98.npz,8,139.945123,0.259349,139.754063,0.319675,139.945339,0.276250,139.739745,0.306362,139.756558,0.309822,139.747148,0.292778
resampled_data_batch_99.npz,8,139.828327,0.710726,139.601919,0.970721,139.865393,0.239101,139.660005,0.266668,139.617102,0.830677,139.654431,0.272619
resampled_data_batch_100.npz,8,139.843215,0.686773,139.634763,0.404205,139.828974,0.368119,139.668510,0.311653,139.635218,0.378551,139.669397,0.316920
resampled_data_batch_101.npz,8,139.883253,0.239006,139.701332,0.281682,139.828769,0.217821,139.626192,0.263908,139.701266,0.274679,139.629722,0.250055
resampled_data_batch_1.npz,9,139.404876,2.067112,139.239123,2.341856,139.588113,0.341722,139.411928,0.222536,139.301078,1.771701,139.406370,0.217668
resampled_data_batch_2.npz,9,140.030462,0.243579,139.790477,0.307446,139.999569,0.235383,139.777446,0.303741,139.791306,0.296918,139.781760,0.295072
resampled_data_batch_3.npz,9,139.717628,0.209843,139.456174,0.279760,139.671120,0.144145,139.415176,0.296438,139.453177,0.271377,139.430263,0.265203
resampled_data_batch_4.npz,9,139.802005,0.287450,139.507093,0.354413,139.875361,0.339236,139.544988,0.452476,139.511438,0.341857,139.544960,0.422023
resampled_data_batch_5.npz,9,140.102593,0.166291,139.860500,0.213016,140.151057,0.181976,139.887889,0.204532,139.860425,0.199062,139.862098,0.208215
resampled_data_batch_6.npz,9,139.935252,0.211534,139.689856,0.265712,139.944513,0.232536,139.667636,0.267462,139.690425,0.254627,139.659406,0.262671
resampled_data_batch_7.npz,9,139.932989,0.230540,139.680652,0.286580,139.932739,0.177155,139.679647,0.207577,139.679114,0.276298,139.667855,0.195066
resampled_data_batch_8.npz,9,139.812146,0.285325,139.564998,0.334315,139.868628,0.331619,139.650568,0.414577,139.556052,0.321751,139.629686,0.397211
resampled_data_batch_9.npz,9,140.124389,0.203898,139.900218,0.254470,140.035432,0.247769,139.796839,0.282557,139.905219,0.247956,139.813524,0.289218
resampled_data_batch_10.npz,9,139.899359,0.224239,139.657077,0.288092,139.800555,0.315907,139.562907,0.379371,139.648824,0.279237,139.552878,0.361545
resampled_data_batch_11.npz,9,139.844539,0.753533,139.545001,1.019499,139.887454,0.208759,139.630475,0.222281,139.559817,0.876971,139.628214,0.227462
resampled_data_batch_12.npz,9,139.454277,1.636199,139.340611,0.934460,139.712079,0.202623,139.414411,0.215580,139.340789,0.960564,139.398191,0.217267
resampled_data_batch_13.npz,9,139.184432,1.893564,138.852029,2.100487,139.448708,0.533397,139.091050,0.322539,138.892823,1.905595,139.043048,0.317755
resampled_data_batch_14.npz,9,138.516248,1.721406,138.333415,1.957219,138.430335,0.232750,138.140940,0.252590,138.296865,1.681128,138.178392,0.239016
resampled_data_batch_15.npz,9,131.947074,0.830766,131.699126,1.459171,132.164624,0.399568,131.903502,0.427234,131.767768,0.693255,131.928634,0.431541
resampled_data_batch_16.npz,9,112.856514,1.006373,112.637587,0.852018,113.487492,0.930837,113.266383,0.850644,112.651091,0.893783,113.272134,0.857617
resampled_data_batch_17.npz,9,86.757827,1.041388,86.471347,1.332894,87.210794,0.724196,86.945015,0.745605,86.517046,0.821485,86.723490,0.576734
resampled_data_batch_18.npz,9,72.105268,0.284781,71.914340,0.376002,71.973933,0.255572,71.487680,0.961953,71.934844,0.275596,71.801382,0.177837
resampled_data_batch_19.npz,9,75.767205,0.476006,75.605671,0.508520,75.568963,0.554887,75.396290,0.512824,75.599525,0.497031,75.387252,0.531963
resampled_data_batch_20.npz,9,96.702267,1.037744,96.503721,1.041317,96.002268,1.206866,96.000657,1.096572,96.505519,1.043227,95.945272,1.139437
resampled_data_batch_21.npz,9,122.866593,0.851229,122.682117,0.843954,122.428353,0.920186,122.310308,0.929089,122.676652,0.841814,122.304509,0.908865
resampled_data_batch_22.npz,9,136.153415,0.361595,135.941464,0.396756,136.236234,0.283074,136.045852,0.322617,135.943760,0.388618,136.050198,0.311599
resampled_data_batch_23.npz,9,139.251605,0.248427,139.049107,0.311727,139.266238,0.226226,139.064284,0.280639,139.051968,0.297317,139.066997,0.271313
resampled_data_batch_24.npz,9,139.550678,0.263507,139.344552,0.324114,139.424006,0.176468,139.231380,0.260522,139.340782,0.312894,139.224624,0.258770
resampled_data_batch_25.npz,9,139.604472,1.257136,139.437845,1.444874,139.640491,0.258657,139.434940,0.299248,139.418959,1.250846,139.418383,0.286955
resampled_data_batch_26.npz,9,139.778333,0.411365,139.560067,0.404943,139.912439,0.624375,139.581027,0.334541,139.566331,0.410874,139.586813,0.325779
resampled_data_batch_27.npz,9,139.657802,0.262648,139.435554,0.302695,139.635203,0.214576,139.369904,0.310236,139.437577,0.298530,139.381004,0.302009
resampled_data_batch_28.npz,9,139.800611,0.269733,139.599865,0.321295,139.738916,0.223831,139.497509,0.243802,139.601067,0.310371,139.502631,0.239646
resampled_data_batch_29.npz,9,139.799034,0.242705,139.608236,0.282811,139.821837,0.230544,139.681774,0.241015,139.605176,0.275343,139.670450,0.236764
resampled_data_batch_30.npz,9,139.857130,1.121834,139.627209,1.000037,139.661602,0.395712,139.451259,0.408505,139.622146,1.002324,139.453341,0.401676
resampled_data_batch_31.npz,9,139.650002,0.741901,139.416071,1.087258,139.703597,0.248867,139.522913,0.351995,139.432568,0.924676,139.515236,0.339857
resampled_data_batch_32.npz,9,139.749177,0.272730,139.553657,0.331207,139.769007,0.275341,139.529699,0.333603,139.556521,0.323134,139.558082,0.303861
resampled_data_batch_33.npz,9,139.762668,0.234719,139.556723,0.280712,139.826790,0.226610,139.633561,0.295260,139.553239,0.270331,139.624180,0.285008
resampled_data_batch_34.npz,9,139.781712,0.641537,139.602691,0.919668,139.762227,0.569222,139.469030,0.312000,139.590872,0.780218,139.455028,0.308894
resampled_data_batch_35.npz,9,139.685070,0.283771,139.481751,0.340801,139.701830,0.289765,139.455470,0.322179,139.491411,0.340368,139.453310,0.326094
resampled_data_batch_36.npz,9,139.647576,0.263212,139.450024,0.320742,139.764975,0.220026,139.630836,0.251006,139.455503,0.312621,139.615797,0.256203
resampled_data_batch_37.npz,9,139.679603,1.024357,139.447747,1.031609,139.796391,0.785110,139.517129,0.362572,139.454927,0.981945,139.489600,0.325581
resampled_data_batch_38.npz,9,139.476466,0.972454,139.313609,0.915624,139.603092,0.257294,139.514132,0.263444,139.303528,0.960021,139.492872,0.251485
resampled_data_batch_39.npz,9,139.548044,0.266738,139.336635,0.319536,139.556775,0.259368,139.312106,0.316310,139.337419,0.309789,139.313528,0.293046
resampled_data_batch_40.npz,9,139.518876,1.356815,139.231736,1.610321,139.399543,0.280133,139.157184,0.315190,139.264128,1.445795,139.205828,0.329626
resampled_data_batch_41.npz,9,139.434325,0.534062,139.211418,0.363161,139.419442,0.202947,139.226755,0.228374,139.208018,0.346251,139.215423,0.244698
resampled_data_batch_42.npz,9,139.305711,0.285679,139.103749,0.329561,139.198874,0.314070,138.976917,0.388103,139.103174,0.319492,138.961236,0.379588
resampled_data_batch_43.npz,9,139.275832,1.017563,139.124197,1.298768,139.053428,0.858820,139.076747,0.342353,139.110920,1.080336,139.096020,0.335264
resampled_data_batch_44.npz,9,138.941514,0.350495,138.737422,0.331426,138.968725,0.261869,138.788401,0.252631,138.735128,0.325855,138.776452,0.246970
